,ensembl_gene_id,external_gene_name
818,ENSG00000239533,GOLGA2P2Y
819,ENSG00000291016,GOLGA2P2Y
820,ENSG00000215580,BCORP1
821,ENSG00000291031,BCORP1
822,ENSG00000278212,
823,ENSG00000291032,
824,ENSG00000131002,TXLNGY
825,ENSG00000291033,TXLNGY
826,ENSG00000206159,GYG2P1
827,ENSG00000291034,
828,ENSG00000232235,CDY3P
829,ENSG00000224408,USP9YP22
830,ENSG00000238154,USP9YP4
831,ENSG00000232924,ELOCP4
832,ENSG00000197038,RBMY1A3P
833,ENSG00000275310,
834,ENSG00000232808,TTTY20
835,ENSG00000233803,TSPY4
836,ENSG00000280774,LEUTX
837,ENSG00000281677,
838,ENSG00000281320,DYRK1B
839,ENSG00000281403,MIR6719
840,ENSG00000280548,FBL
841,ENSG00000225560,FAM197Y8
842,ENSG00000228383,FAM197Y7
843,ENSG00000286120,
844,ENSG00000188656,TSPY7P
845,ENSG00000280932,PRR13P5
846,ENSG00000237802,FAM197Y6
847,ENSG00000281221,PSMC4
848,ENSG00000286173,
849,ENSG00000229549,TSPY8
850,ENSG00000281526,ZNF546
851,ENSG00000281233,
852,ENSG00000228927,TSPY3
853,ENSG00000281601,ZNF780B
854,ENSG00000281009,
855,ENSG00000280568,ZNF780A
856,ENSG00000280797,
857,ENSG00000281123,FCGBP
858,ENSG00000292327,PPP2R3B
859,ENSG00000292328,RPL14P5
860,ENSG00000292329,
861,ENSG00000292330,
862,ENSG00000292331,ASMTL-AS1
863,ENSG00000292332,IL3RA
864,ENSG00000292333,P2RY8
865,ENSG00000292334,SLC25A6
866,ENSG00000292335,
867,ENSG00000292336,ASMT
868,ENSG00000292337,DHRSX-IT1
869,ENSG00000292338,DHRSX
870,ENSG00000292339,ASMTL
871,ENSG00000292340,LINC02968
872,ENSG00000292341,LINC00106
873,ENSG00000292342,LINC00685
874,ENSG00000292343,AKAP17A
875,ENSG00000292344,PLCXD1
876,ENSG00000292345,ZBED1
877,ENSG00000292346,MIR6089
878,ENSG00000292347,LINC00102
879,ENSG00000292348,CD99
880,ENSG00000292349,
881,ENSG00000292350,Metazoa_SRP
882,ENSG00000292351,
883,ENSG00000292352,FABP5P13
884,ENSG00000292353,KRT18P53
885,ENSG00000292354,SHOX
886,ENSG00000292355,MIR3690
887,ENSG00000292356,RNA5SP498
888,ENSG00000292357,CSF2RA
889,ENSG00000283272,
890,ENSG00000283276,
891,ENSG00000292358,GTPBP6
892,ENSG00000292359,
893,ENSG00000292360,
894,ENSG00000292361,CD99P1
895,ENSG00000292362,CD99P1
896,ENSG00000292363,CRLF2
897,ENSG00000292364,AMD1P2
898,ENSG00000292365,DPH3P2
899,ENSG00000292366,VAMP7
900,ENSG00000292367,ELOCP24
901,ENSG00000292368,TRPC6P1
902,ENSG00000292369,
903,ENSG00000292370,WASIR1
904,ENSG00000292371,DDX11L16
905,ENSG00000292372,WASH6P
906,ENSG00000292373,IL9R
907,ENSG00000285063,FRG2
908,ENSG00000283153,FRG1
909,ENSG00000283508,MLLT10P2
910,ENSG00000283127,
911,ENSG00000283593,TUBB7P
912,ENSG00000283700,RNA5SP174
913,ENSG00000283581,RNA5SP175
914,ENSG00000283181,DUX4L9
915,ENSG00000283449,RARRES2P4
916,ENSG00000284383,
917,ENSG00000284496,
918,ENSG00000284262,
919,ENSG00000283767,
920,ENSG00000284210,
921,ENSG00000283884,
922,ENSG00000283955,
923,ENSG00000284025,
924,ENSG00000283878,
925,ENSG00000284181,
926,ENSG00000283820,
927,ENSG00000283660,RPL23AP84
928,ENSG00000292263,
929,ENSG00000283363,DUX4L8
930,ENSG00000283949,DUX4
931,ENSG00000288372,
932,ENSG00000288288,
933,ENSG00000288129,
934,ENSG00000288472,LINC03015
935,ENSG00000288417,LINC03014
936,ENSG00000288502,
937,ENSG00000288311,
938,ENSG00000288449,
939,ENSG00000288499,FAM20C
940,ENSG00000288159,
941,ENSG00000288431,
942,ENSG00000291463,LINC01300
943,ENSG00000291464,
944,ENSG00000291465,GPR20
945,ENSG00000291472,
946,ENSG00000291466,
947,ENSG00000291470,PTP4A3
948,ENSG00000291467,
949,ENSG00000291468,
950,ENSG00000291469,HNRNPA1P38
951,ENSG00000291471,
952,ENSG00000291474,C8orf90
953,ENSG00000291473,MROH5
954,ENSG00000291371,Y_RNA
955,ENSG00000292254,SHANK3
956,ENSG00000291372,RNU6-409P
957,ENSG00000291368,ACR
958,ENSG00000291369,
959,ENSG00000291370,
960,ENSG00000285481,RNU6-1004P
961,ENSG00000288269,GCGR
962,ENSG00000288213,MCRIP1
963,ENSG00000288186,PPP1R27
964,ENSG00000284750,
965,ENSG00000285415,
966,ENSG00000285209,RPL21P63
967,ENSG00000284885,GCNT2P1
968,ENSG00000285893,
969,ENSG00000285312,C6orf52
970,ENSG00000284941,Y_RNA
971,ENSG00000285226,PAK1IP1
972,ENSG00000284936,TMEM14C
973,ENSG00000285222,GCNT2
974,ENSG00000291378,ARHGEF19-AS1
975,ENSG00000291381,ARHGEF19
976,ENSG00000291405,
977,ENSG00000291404,ANO7L1
978,ENSG00000291376,
979,ENSG00000291382,CPLANE2
980,ENSG00000291377,MT1XP1
981,ENSG00000291375,FBXO42
982,ENSG00000291379,SZRD1
983,ENSG00000291374,RPL22P3
984,ENSG00000291401,SPATA21
985,ENSG00000285164,GRM5P1
986,ENSG00000291380,NECAP2
987,ENSG00000285500,
988,ENSG00000285429,
989,ENSG00000285143,TRIM51FP
990,ENSG00000291388,LINC01772
991,ENSG00000291402,CROCCP3
992,ENSG00000291389,RNU1-1
993,ENSG00000291390,
994,ENSG00000291391,
995,ENSG00000291392,LINC01783
996,ENSG00000291393,RNU1-6P
997,ENSG00000291394,PDE4DIPP8
998,ENSG00000291386,
999,ENSG00000291385,RNU1-2
1000,ENSG00000291408,
1001,ENSG00000291384,
1002,ENSG00000291400,
1003,ENSG00000291383,RNU1-5P
1004,ENSG00000291395,
1005,ENSG00000291397,
1006,ENSG00000291398,EIF1AXP1
1007,ENSG00000291396,RNU1-3
1008,ENSG00000291399,RNU1-4
1009,ENSG00000291387,PADI2
1010,ENSG00000292226,
1011,ENSG00000292227,
1012,ENSG00000292230,
1013,ENSG00000291403,CROCCP4
1014,ENSG00000292228,
1015,ENSG00000292231,
1016,ENSG00000292225,NBPF1
1017,ENSG00000291407,
1018,ENSG00000292235,
1019,ENSG00000292236,
1020,ENSG00000292238,
1021,ENSG00000292239,
1022,ENSG00000292240,
1023,ENSG00000292241,
1024,ENSG00000292242,
1025,ENSG00000281211,CTBP2P1
1026,ENSG00000281449,BCL2L14
1027,ENSG00000281442,PTMAP9
1028,ENSG00000283344,MIR1244-4
1029,ENSG00000281324,LRP6
1030,ENSG00000280475,RPL21P100
1031,ENSG00000206783,RNU6-545P
1032,ENSG00000281874,
1033,ENSG00000207477,RNU6-318P
1034,ENSG00000281818,MANSC1
1035,ENSG00000281051,RPL23AP66
1036,ENSG00000281234,LOH12CR2
1037,ENSG00000280689,BORCS5
1038,ENSG00000281168,
1039,ENSG00000280962,DUSP16
1040,ENSG00000281671,
1041,ENSG00000281525,
1042,ENSG00000280781,EI24P3
1043,ENSG00000281707,
1044,ENSG00000281894,ZKSCAN7
1045,ENSG00000281456,ZKSCAN7-AS1
1046,ENSG00000280661,ZNF660
1047,ENSG00000280795,MPRIPP1
1048,ENSG00000281709,ZNF197
1049,ENSG00000280907,ZNF197-AS1
1050,ENSG00000281306,ZNF35
1051,ENSG00000281102,
1052,ENSG00000280872,SOCS5P3
1053,ENSG00000281448,ZNF502
1054,ENSG00000281661,ZNF501
1055,ENSG00000281665,KIAA1143
1056,ENSG00000280610,KIF15
1057,ENSG00000284275,MIR564
1058,ENSG00000280516,TMEM42
1059,ENSG00000281886,TGM4
1060,ENSG00000280701,
1061,ENSG00000281626,ZNF852
1062,ENSG00000291410,
1063,ENSG00000291411,
1064,ENSG00000291412,
1065,ENSG00000291413,
1066,ENSG00000291414,MIR4740
1067,ENSG00000291415,MIR3186
1068,ENSG00000291416,
1069,ENSG00000291417,LINC01971
1070,ENSG00000291418,
1071,ENSG00000291420,ACTG1
1072,ENSG00000291421,BAHCC1
1073,ENSG00000291422,
1074,ENSG00000291423,
1075,ENSG00000291424,
1076,ENSG00000291425,LINC03048
1077,ENSG00000291488,ITGA9
1078,ENSG00000288406,
1079,ENSG00000291489,RPL21P135
1080,ENSG00000291491,NDUFAF4P3
1081,ENSG00000291493,RNU7-73P
1082,ENSG00000291494,
1083,ENSG00000291495,
1084,ENSG00000291496,ITGA9-AS1
1085,ENSG00000288260,
1086,ENSG00000288430,RNU5B-4P
1087,ENSG00000288297,ECSCR
1088,ENSG00000288274,SMIM33
1089,ENSG00000288243,STING1
1090,ENSG00000288388,
1091,ENSG00000288138,NCOA4P4
1092,ENSG00000288264,
1093,ENSG00000288485,ELP5
1094,ENSG00000288292,CLDN7
1095,ENSG00000288215,Y_RNA
1096,ENSG00000288174,SLC2A4
1097,ENSG00000288371,
1098,ENSG00000288504,YBX2
1099,ENSG00000288145,EIF5A
1100,ENSG00000288325,GPS2
1101,ENSG00000288456,
1102,ENSG00000288301,NEURL4
1103,ENSG00000288279,
1104,ENSG00000288169,ACAP1
1105,ENSG00000288399,KCTD11
1106,ENSG00000288409,
1107,ENSG00000288511,TMEM95
1108,ENSG00000288512,C1R
1109,ENSG00000288124,C1RL
1110,ENSG00000288352,C1RL-AS1
1111,ENSG00000288369,RBP5
1112,ENSG00000284403,RNU6-485P
1113,ENSG00000288383,
1114,ENSG00000288427,CLSTN3
1115,ENSG00000288281,
1116,ENSG00000288116,
1117,ENSG00000288217,PEX5
1118,ENSG00000288463,
1119,ENSG00000281226,LINC02783
1120,ENSG00000283081,
1121,ENSG00000281459,PADI1
1122,ENSG00000280549,PADI3
1123,ENSG00000281810,MIR3972
1124,ENSG00000280908,PADI4
1125,ENSG00000280949,PADI6
1126,ENSG00000281391,RCC2-AS1
1127,ENSG00000281540,RCC2
1128,ENSG00000281038,OR8U9
1129,ENSG00000263150,OR8J2
1130,ENSG00000281773,FAM8A2P
1131,ENSG00000281819,NAA50P1
1132,ENSG00000262315,OR8U8
1133,ENSG00000280577,OR8L1P
1134,ENSG00000261897,OR5T3
1135,ENSG00000262851,OR5T2
1136,ENSG00000280617,OR8K2P
1137,ENSG00000280712,OR8I1P
1138,ENSG00000262755,OR8K3
1139,ENSG00000262611,OR8H1
1140,ENSG00000262784,OR5T1
1141,ENSG00000281820,RPL5P29
1142,ENSG00000263328,OR8K1
1143,ENSG00000262796,OR8J1
1144,ENSG00000288248,ST13P5
1145,ENSG00000288411,SAA1
1146,ENSG00000288479,RNA5SP334
1147,ENSG00000288445,HPS5
1148,ENSG00000288114,GTF2H1
1149,ENSG00000288358,MIR3159
1150,ENSG00000288299,LDHA
1151,ENSG00000288135,
1152,ENSG00000288322,
1153,ENSG00000288356,
1154,ENSG00000288117,Y_RNA
1155,ENSG00000288379,
1156,ENSG00000286057,
1157,ENSG00000286146,
1158,ENSG00000278678,CYCSP41
1159,ENSG00000279647,
1160,ENSG00000280372,
1161,ENSG00000179381,OR4K11P
1162,ENSG00000278931,
1163,ENSG00000286148,
1164,ENSG00000280436,
1165,ENSG00000279720,SOWAHCP2
1166,ENSG00000279477,
1167,ENSG00000279303,
1168,ENSG00000274333,
1169,ENSG00000280614,
1170,ENSG00000280018,
1171,ENSG00000280330,CTBP2P10
1172,ENSG00000240770,C21orf91-OT1
1173,ENSG00000231238,LINC00349
1174,ENSG00000102699,PARP4
1175,ENSG00000234159,RBPMSLP
1176,ENSG00000229336,SREK1IP1P1
1177,ENSG00000279062,CDRT15P8
1178,ENSG00000224141,MIR548XHG
1179,ENSG00000288319,
1180,ENSG00000288521,U6
1181,ENSG00000288394,ABCD1P4
1182,ENSG00000288228,
1183,ENSG00000288342,PABPC1P9
1184,ENSG00000288315,SLC9B1P4
1185,ENSG00000233676,FDPSP6
1186,ENSG00000226580,RPL39P40
1187,ENSG00000288272,ACTR3BP6
1188,ENSG00000235965,
1189,ENSG00000227075,
1190,ENSG00000225735,NEK4P1
1191,ENSG00000283114,NDUFB11P1
1192,ENSG00000232193,
1193,ENSG00000283062,PGAM1P9
1194,ENSG00000288094,
1195,ENSG00000226771,
1196,ENSG00000198618,PPIAP22
1197,ENSG00000226818,SLC6A6P1
1198,ENSG00000279177,CTBP2P9
1199,ENSG00000286033,
1200,ENSG00000234340,
1201,ENSG00000231755,CHODL-AS1
1202,ENSG00000228592,D21S2088E
1203,ENSG00000237569,TUBAP1
1204,ENSG00000286155,
1205,ENSG00000279064,
1206,ENSG00000154646,TMPRSS15
1207,ENSG00000230641,USP12-DT
1208,ENSG00000027001,MIPEP
1209,ENSG00000275592,VN1R7P
1210,ENSG00000219368,ZNF299P
1211,ENSG00000288578,
1212,ENSG00000277991,
1213,ENSG00000225906,
1214,ENSG00000228184,SNX19P1
1215,ENSG00000244278,
1216,ENSG00000287801,
1217,ENSG00000276077,
1218,ENSG00000233545,CYCSP33
1219,ENSG00000285840,
1220,ENSG00000269099,LSP1P1
1221,ENSG00000288103,
1222,ENSG00000215604,ZNF962P
1223,ENSG00000283579,
1224,ENSG00000224329,LINC00297
1225,ENSG00000273872,SLC25A15P4
1226,ENSG00000279851,
1227,ENSG00000102781,KATNAL1
1228,ENSG00000215326,GPX1P2
1229,ENSG00000223870,
1230,ENSG00000279895,
1231,ENSG00000279501,
1232,ENSG00000154639,CXADR
1233,ENSG00000288332,PIMREGP3
1234,ENSG00000238185,
1235,ENSG00000288443,Y_RNA
1236,ENSG00000288421,RPL22P14
1237,ENSG00000288402,
1238,ENSG00000224511,LINC00365
1239,ENSG00000288435,GJA10
1240,ENSG00000288500,Y_RNA
1241,ENSG00000278496,
1242,ENSG00000271429,RPL17P51
1243,ENSG00000288475,CASP8AP2
1244,ENSG00000228036,HSPD1P9
1245,ENSG00000280208,GGT4P
1246,ENSG00000240868,C1QTNF9-AS1
1247,ENSG00000236444,UBE2L5
1248,ENSG00000132952,USPL1
1249,ENSG00000277282,IGHV1OR21-1
1250,ENSG00000287612,
1251,ENSG00000232117,LINC00384
1252,ENSG00000215005,HSPD1P7
1253,ENSG00000226043,
1254,ENSG00000183463,URAD
1255,ENSG00000233215,LINC01687
1256,ENSG00000232102,MTCO3P2
1257,ENSG00000189403,HMGB1
1258,ENSG00000231058,MSANTD2P1
1259,ENSG00000279186,
1260,ENSG00000215353,C1QBPP1
1261,ENSG00000227716,
1262,ENSG00000237444,
1263,ENSG00000217026,RPL10P1
1264,ENSG00000238265,LINC00317
1265,ENSG00000229306,
1266,ENSG00000278181,
1267,ENSG00000226204,
1268,ENSG00000280081,LINC01667
1269,ENSG00000229289,
1270,ENSG00000286222,
1271,ENSG00000226935,LINC00161
1272,ENSG00000232079,LINC01697
1273,ENSG00000270533,
1274,ENSG00000288542,
1275,ENSG00000224405,LINC00572
1276,ENSG00000224832,LINC01689
1277,ENSG00000274351,
1278,ENSG00000273167,
1279,ENSG00000279156,
1280,ENSG00000278106,
1281,ENSG00000228708,
1282,ENSG00000231136,
1283,ENSG00000230233,
1284,ENSG00000235097,LINC00330
1285,ENSG00000218198,RPS20P32
1286,ENSG00000234439,KRT18P2
1287,ENSG00000233259,FABP3P2
1288,ENSG00000226996,
1289,ENSG00000275294,LINC02340
1290,ENSG00000286012,
1291,ENSG00000179141,MTUS2-AS1
1292,ENSG00000231620,
1293,ENSG00000142207,URB1
1294,ENSG00000102753,KPNA3
1295,ENSG00000284833,
1296,ENSG00000285086,WDR82P1
1297,ENSG00000280584,OBP2B
1298,ENSG00000280820,LCN1P1
1299,ENSG00000280632,Y_RNA
1300,ENSG00000281430,LCN1P2
1301,ENSG00000281309,SURF6
1302,ENSG00000281393,Y_RNA
1303,ENSG00000281022,MED22
1304,ENSG00000281699,RPL21P81
1305,ENSG00000280858,RPL7A
1306,ENSG00000276958,
1307,ENSG00000278477,
1308,ENSG00000230403,LINC01066
1309,ENSG00000286032,
1310,ENSG00000232263,KRTAP25-1
1311,ENSG00000279213,SNX18P10
1312,ENSG00000165475,CRYL1
1313,ENSG00000286091,
1314,ENSG00000280889,SNORD24
1315,ENSG00000281243,SNORD36B
1316,ENSG00000279990,RPSAP68
1317,ENSG00000281907,SNORD36A
1318,ENSG00000283984,
1319,ENSG00000281541,SNORD36C
1320,ENSG00000280627,SURF1
1321,ENSG00000154721,JAM2
1322,ENSG00000281024,SURF2
1323,ENSG00000280951,SURF4
1324,ENSG00000281245,STKLD1
1325,ENSG00000237879,LINC00398
1326,ENSG00000260388,LINC00562
1327,ENSG00000277020,
1328,ENSG00000280706,REXO4
1329,ENSG00000223782,RPS21P8
1330,ENSG00000213411,RBM22P2
1331,ENSG00000180389,ATP5F1EP2
1332,ENSG00000165556,CDX2
1333,ENSG00000281244,ADAMTS13
1334,ENSG00000230710,LINC00332
1335,ENSG00000275202,
1336,ENSG00000102547,CAB39L
1337,ENSG00000286902,
1338,ENSG00000234730,
1339,ENSG00000223822,EEF1A1P1
1340,ENSG00000233480,LINC01683
1341,ENSG00000280479,CACFD1
1342,ENSG00000230972,
1343,ENSG00000236332,
1344,ENSG00000260583,
1345,ENSG00000281165,SLC2A6
1346,ENSG00000224018,
1347,ENSG00000291515,LINC01822
1348,ENSG00000273115,
1349,ENSG00000231986,
1350,ENSG00000225267,RPL8P2
1351,ENSG00000231236,
1352,ENSG00000281879,ABO
1353,ENSG00000233236,LINC02573
1354,ENSG00000280082,
1355,ENSG00000226983,LINC01692
1356,ENSG00000232855,
1357,ENSG00000156282,CLDN17
1358,ENSG00000166265,CYYR1
1359,ENSG00000232260,BTF3L4P1
1360,ENSG00000223563,
1361,ENSG00000243927,MRPS6
1362,ENSG00000286779,
1363,ENSG00000229473,RGS17P1
1364,ENSG00000270809,CHCHD2P11
1365,ENSG00000274317,LINC02334
1366,ENSG00000232512,
1367,ENSG00000222042,
1368,ENSG00000232786,TIMM9P3
1369,ENSG00000279124,IGSF3P1
1370,ENSG00000215369,RPL37P3
1371,ENSG00000215317,THUMPD1P1
1372,ENSG00000259981,
1373,ENSG00000215533,LINC00189
1374,ENSG00000225179,LINC00457
1375,ENSG00000215351,PPIAP1
1376,ENSG00000223724,RAD17P2
1377,ENSG00000279381,
1378,ENSG00000215049,PRDX2P1
1379,ENSG00000232643,LINC00385
1380,ENSG00000235514,LLPHP2
1381,ENSG00000234052,LINC01673
1382,ENSG00000120675,DNAJC15
1383,ENSG00000188694,KRTAP24-1
1384,ENSG00000281181,
1385,ENSG00000198743,SLC5A3
1386,ENSG00000219592,NCSTNP1
1387,ENSG00000280243,MTCO1P1
1388,ENSG00000234772,LINC00412
1389,ENSG00000159259,CHAF1B
1390,ENSG00000132975,GPR12
1391,ENSG00000243008,
1392,ENSG00000236758,MTUS2-AS2
1393,ENSG00000271850,LINC02343
1394,ENSG00000279025,
1395,ENSG00000274316,ZNF646P1
1396,ENSG00000287460,
1397,ENSG00000271190,RPP40P2
1398,ENSG00000231910,GAMTP2
1399,ENSG00000132970,WASF3
1400,ENSG00000236532,LINC01695
1401,ENSG00000279167,
1402,ENSG00000233997,LINC01425
1403,ENSG00000278996,
1404,ENSG00000233206,RPS3AP1
1405,ENSG00000229437,LINC00366
1406,ENSG00000156304,SCAF4
1407,ENSG00000232986,
1408,ENSG00000277047,
1409,ENSG00000283781,TNK1
1410,ENSG00000284009,PLSCR3
1411,ENSG00000284483,TMEM256-PLSCR3
1412,ENSG00000283771,TMEM256
1413,ENSG00000283859,NLGN2
1414,ENSG00000283843,
1415,ENSG00000284598,SPEM1
1416,ENSG00000283714,SPEM2
1417,ENSG00000284090,SPEM3
1418,ENSG00000286184,
1419,ENSG00000284228,TMEM102
1420,ENSG00000133110,POSTN
1421,ENSG00000283895,
1422,ENSG00000283903,FGF11
1423,ENSG00000284222,
1424,ENSG00000284115,
1425,ENSG00000283946,CHRNB1
1426,ENSG00000283868,ZBTB4
1427,ENSG00000291521,
1428,ENSG00000284515,SLC35G6
1429,ENSG00000284832,POLR2A
1430,ENSG00000224524,CYCSP42
1431,ENSG00000233300,EIF4A1P1
1432,ENSG00000227342,LINC00307
1433,ENSG00000213885,RPL13AP7
1434,ENSG00000229025,
1435,ENSG00000154654,NCAM2
1436,ENSG00000226956,
1437,ENSG00000237527,
1438,ENSG00000237731,RNGTTP1
1439,ENSG00000281383,
1440,ENSG00000218549,OR4K12P
1441,ENSG00000230198,RPL37P4
1442,ENSG00000273492,APP-DT
1443,ENSG00000279690,
1444,ENSG00000235564,
1445,ENSG00000229962,
1446,ENSG00000227721,RPSAP64
1447,ENSG00000184029,DSCR4
1448,ENSG00000224421,ATP5MFP1
1449,ENSG00000286717,
1450,ENSG00000234107,TPT1P1
1451,ENSG00000224598,RPS5P2
1452,ENSG00000231231,LINC01423
1453,ENSG00000232560,LINC01549
1454,ENSG00000227330,
1455,ENSG00000279211,
1456,ENSG00000156284,CLDN8
1457,ENSG00000287109,
1458,ENSG00000227090,
1459,ENSG00000222018,C21orf140
1460,ENSG00000224247,
1461,ENSG00000237609,LINC02943
1462,ENSG00000279534,
1463,ENSG00000198054,DSCR8
1464,ENSG00000291475,
1465,ENSG00000291476,RPSAP28
1466,ENSG00000291477,ALMS1-IT1
1467,ENSG00000291478,
1468,ENSG00000291479,NAT8
1469,ENSG00000291480,TPRKB
1470,ENSG00000281256,
1471,ENSG00000291481,
1472,ENSG00000291482,
1473,ENSG00000291483,DUSP11
1474,ENSG00000281813,KAT6B
1475,ENSG00000272958,
1476,ENSG00000272657,
1477,ENSG00000279648,
1478,ENSG00000225298,LINC00113
1479,ENSG00000223741,PSMD4P1
1480,ENSG00000237138,HUNK-AS1
1481,ENSG00000214955,
1482,ENSG00000279967,
1483,ENSG00000286103,
1484,ENSG00000291484,C2orf78
1485,ENSG00000237735,
1486,ENSG00000291485,NAT8B
1487,ENSG00000291486,ALMS1P1
1488,ENSG00000291487,ALMS1P1
1489,ENSG00000142149,HUNK
1490,ENSG00000275945,EIF3FP1
1491,ENSG00000154642,C21orf91
1492,ENSG00000281770,
1493,ENSG00000281086,
1494,ENSG00000281660,DUSP29
1495,ENSG00000285951,
1496,ENSG00000230479,LNCTSI
1497,ENSG00000184856,LINC00308
1498,ENSG00000279718,SNX18P12
1499,ENSG00000223608,DSCR4-IT1
1500,ENSG00000159256,MORC3
1501,ENSG00000234590,GNG5P5
1502,ENSG00000102531,FNDC3A
1503,ENSG00000159086,PAXBP1
1504,ENSG00000281316,DPPA2P2
1505,ENSG00000281877,RPS6KA1
1506,ENSG00000280948,MIR1976
1507,ENSG00000281092,RN7SL679P
1508,ENSG00000280876,Y_RNA
1509,ENSG00000281679,RNU7-29P
1510,ENSG00000280806,
1511,ENSG00000280926,
1512,ENSG00000281805,
1513,ENSG00000286709,
1514,ENSG00000234213,FHP1
1515,ENSG00000274549,
1516,ENSG00000279499,
1517,ENSG00000225350,FREM2-AS1
1518,ENSG00000183722,LHFPL6
1519,ENSG00000231894,WDR95P
1520,ENSG00000232647,POLR3KP1
1521,ENSG00000279325,
1522,ENSG00000274090,
1523,ENSG00000234421,SLC25A5P4
1524,ENSG00000225249,LINC00378
1525,ENSG00000277040,
1526,ENSG00000227213,SPATA13-AS1
1527,ENSG00000232162,USP12-AS1
1528,ENSG00000271901,
1529,ENSG00000234701,PRDX3P3
1530,ENSG00000271140,PRR20FP
1531,ENSG00000214263,RPSAP53
1532,ENSG00000285935,
1533,ENSG00000223717,DNAJA1P1
1534,ENSG00000237092,LINC01065
1535,ENSG00000227528,DIAPH3-AS1
1536,ENSG00000234765,ELL2P3
1537,ENSG00000271287,BCRP9
1538,ENSG00000271486,NIPA2P3
1539,ENSG00000205929,C21orf62
1540,ENSG00000023516,AKAP11
1541,ENSG00000280441,
1542,ENSG00000283163,
1543,ENSG00000204899,MZT1
1544,ENSG00000279784,
1545,ENSG00000287376,
1546,ENSG00000234083,
1547,ENSG00000276841,
1548,ENSG00000233316,DSCR10
1549,ENSG00000232954,LINC00374
1550,ENSG00000228861,RPL23AP12
1551,ENSG00000120685,PROSER1
1552,ENSG00000286149,
1553,ENSG00000230323,LINC00159
1554,ENSG00000230379,
1555,ENSG00000205726,ITSN1
1556,ENSG00000281029,Metazoa_SRP
1557,ENSG00000283318,Y_RNA
1558,ENSG00000281705,CENATAC-DT
1559,ENSG00000280975,CENATAC
1560,ENSG00000236433,RPL37P21
1561,ENSG00000286537,
1562,ENSG00000235957,COX7CP1
1563,ENSG00000165837,ERICH6B
1564,ENSG00000281913,RPL23AP64
1565,ENSG00000280582,
1566,ENSG00000281697,
1567,ENSG00000280831,RPS25
1568,ENSG00000280495,TRAPPC4
1569,ENSG00000275226,LINC00547
1570,ENSG00000136149,RPL13AP25
1571,ENSG00000287722,
1572,ENSG00000229708,MARK2P12
1573,ENSG00000280431,
1574,ENSG00000284577,
1575,ENSG00000281860,
1576,ENSG00000083535,PIBF1
1577,ENSG00000280682,HYOU1
1578,ENSG00000284058,RNA5SP266
1579,ENSG00000281163,
1580,ENSG00000280967,VPS11-DT
1581,ENSG00000280616,VPS11
1582,ENSG00000236972,FABP5P1
1583,ENSG00000136122,BORA
1584,ENSG00000281500,SLC37A4
1585,ENSG00000224853,LINC00393
1586,ENSG00000150361,KLHL1
1587,ENSG00000122034,GTF3A
1588,ENSG00000283068,IBTK
1589,ENSG00000282867,RNU6-130P
1590,ENSG00000282877,
1591,ENSG00000287304,
1592,ENSG00000283085,TPBG
1593,ENSG00000232489,MFAP1P1
1594,ENSG00000236354,LINC00437
1595,ENSG00000227510,LINC01442
1596,ENSG00000234145,NAP1L4P3
1597,ENSG00000279511,
1598,ENSG00000228611,HNF4GP1
1599,ENSG00000229824,RPL12P34
1600,ENSG00000233840,PCDH9-AS4
1601,ENSG00000285588,
1602,ENSG00000214281,HMGN2P39
1603,ENSG00000230040,LINC00364
1604,ENSG00000225221,PLA2G12AP2
1605,ENSG00000232380,ZDHHC20P4
1606,ENSG00000281778,LINC00550
1607,ENSG00000228842,PCDH9-AS2
1608,ENSG00000120690,ELF1
1609,ENSG00000281614,INPP5D
1610,ENSG00000280669,RN7SL32P
1611,ENSG00000281089,ATG16L1
1612,ENSG00000136155,SCEL
1613,ENSG00000280652,SCARNA5
1614,ENSG00000281388,SCARNA6
1615,ENSG00000281857,SAG
1616,ENSG00000280928,
1617,ENSG00000281623,Y_RNA
1618,ENSG00000291497,RPL30P4
1619,ENSG00000291498,CNOT10-AS1
1620,ENSG00000291499,SUGT1P2
1621,ENSG00000291500,RPL23AP43
1622,ENSG00000291501,TRIM71
1623,ENSG00000291502,CNOT10
1624,ENSG00000228869,COX4I1P2
1625,ENSG00000273919,
1626,ENSG00000278722,
1627,ENSG00000230256,FGFR1OP2P1
1628,ENSG00000227969,NPM1P22
1629,ENSG00000236277,NIPA2P5
1630,ENSG00000226683,PWWP2AP1
1631,ENSG00000225352,RPL31P53
1632,ENSG00000227952,RPL18AP17
1633,ENSG00000279924,
1634,ENSG00000282739,SLC25A26
1635,ENSG00000288015,
1636,ENSG00000228319,SPATA2P1
1637,ENSG00000215357,HSPD1P8
1638,ENSG00000287876,
1639,ENSG00000282510,RNU6-787P
1640,ENSG00000237109,RPL21P111
1641,ENSG00000282585,RN7SL482P
1642,ENSG00000226554,MTCL1P1
1643,ENSG00000150893,FREM2
1644,ENSG00000284068,KPNA7
1645,ENSG00000225427,LINC00331
1646,ENSG00000214249,CTAGE11P
1647,ENSG00000204918,PRR20B
1648,ENSG00000229910,HNRNPA1P18
1649,ENSG00000136111,TBC1D4
1650,ENSG00000227254,VDAC1P12
1651,ENSG00000276208,
1652,ENSG00000232701,RPL21P108
1653,ENSG00000230405,RPS3AP52
1654,ENSG00000214335,CTAGE16P
